Gene,Pearson Correlation
rna_LRP1B,0.36233371225410427
rna_LRP2,0.24029023689594975
rna_LRP2BP,0.7972553296209288
rna_LRP3,0.5315221283752388
rna_LRP4,0.34597873272331536
rna_LRP4-AS1,0.8810782600583758
rna_LRP5,0.498990302305246
rna_LRP5L,0.5308157223589869
rna_LRP6,0.6759775389342414
rna_LRP8,0.6263094139200975
rna_LRPAP1,0.5250898840123682
rna_LRPPRC,0.4870968113506035
rna_LRR1,0.6259533072627455
rna_LRRC1,0.4895177776211365
rna_LRRC10B,0.29940997875034187
rna_LRRC14,0.5365842386596793
rna_LRRC15,0.40735710311949436
rna_LRRC17,0.6701453791489104
rna_LRRC19,0.9954081337362403
rna_LRRC2,0.6509803141051314
rna_LRRC20,0.6407002726960572
rna_LRRC23,0.5129879581534356
rna_LRRC25,0.7448409784596159
rna_LRRC27,0.6782997051925101
rna_LRRC28,0.34472910519567346
rna_LRRC29,0.465884059611817
rna_LRRC3,0.6089713254324731
rna_LRRC32,0.6389091350231633
rna_LRRC34,0.4528035138856281
rna_LRRC36,0.4557865859558595
rna_LRRC37A,0.5770031620617159
rna_LRRC37A2,0.5644688243096341
rna_LRRC37A3,0.7097766103525791
rna_LRRC37B,0.47610355321462683
rna_LRRC39,0.5916169860905474
rna_LRRC3B,0.398515063908918
rna_LRRC4,0.27366857566948427
rna_LRRC40,0.563374023806136
rna_LRRC41,0.38614604274870157
rna_LRRC42,0.6454241693599471
rna_LRRC43,0.573054298295907
rna_LRRC45,0.7471312944934435
rna_LRRC46,0.44997415702283344
rna_LRRC47,0.4653510216160669
rna_LRRC49,0.5999079175712678
rna_LRRC4B,0.611025834996816
rna_LRRC4C,0.651506095594898
rna_LRRC55,0.689590671768974
rna_LRRC56,0.45528960068555024
rna_LRRC57,0.3799005293570293
rna_LRRC58,0.4425141763909784
rna_LRRC59,0.49768936947257403
rna_LRRC6,0.5173951142601318
rna_LRRC61,0.7102111789763892
rna_LRRC63,0.4656053158844971
rna_LRRC66,0.7595183374399794
rna_LRRC69,0.7048136583197726
rna_LRRC7,0.6592084776100918
rna_LRRC70,0.6508064836415572
rna_LRRC71,0.30206797019774534
rna_LRRC73,0.7222801900874516
rna_LRRC74A,0.4187071228516285
rna_LRRC75A,0.641405521066247
rna_LRRC75B,0.4341363831886058
rna_LRRC8A,0.584783824584586
rna_LRRC8B,0.5714236781994645
rna_LRRC8C,0.6773331425406328
rna_LRRC8C-DT,0.8335434506954345
rna_LRRC8D,0.5022168566238487
rna_LRRC8E,0.4697960971921575
rna_LRRC9,0.9362752761485588
rna_LRRCC1,0.5324693980489307
rna_LRRFIP1,0.6127138692983722
rna_LRRFIP2,0.5119481440319826
rna_LRRIQ3,0.3835535180028019
rna_LRRIQ4,0.458067933669058
rna_LRRK1,0.554383522622782
rna_LRRK2,0.7352804740680596
rna_LRRK2-DT,0.5958616733708781
rna_LRRN1,0.435478455834958
rna_LRRN2,0.3114915377980699
rna_LRRN3,0.3871190781046243
rna_LRRN4,0.2602865264423445
rna_LRRN4CL,0.6191168386295578
rna_LRRTM2,0.9800528476777798
rna_LRSAM1,0.44185724673100746
rna_LRTOMT,0.5316123587685245
rna_LRWD1,0.4795334925501838
rna_LSAMP,0.5350206488844456
rna_LSG1,0.3403103301866437
rna_LSM1,0.21840023946149703
rna_LSM10,0.6165001590486112
rna_LSM11,0.7682883475793656
rna_LSM12,0.5285053353900652
rna_LSM14A,0.43126572745688485
rna_LSM14B,0.5312978874728331
rna_LSM2,0.5097607763011536
rna_LSM3,0.2819521745328197
rna_LSM4,0.5409054861018616
rna_LSM5,0.5872698188143177
rna_LSM6,0.3496540004321935
rna_LSM7,0.5420189888818912
rna_LSM8,0.5200544927232459
rna_LSMEM1,0.8805720356468748
rna_LSMEM2,0.615277983300499
rna_LSP1,0.5460835318009487
rna_LSR,0.3340351725343664
rna_LSS,0.5203116637716281
rna_LST1,0.6464150601480272
rna_LTA,0.36129793025549695
rna_LTA4H,0.4341006480316144
rna_LTB,0.3903900235323437
rna_LTB4R,0.5672308475146778
rna_LTB4R2,0.6538328567747852
rna_LTBP1,0.521994278676436
rna_LTBP2,0.5730640412191892
rna_LTBP3,0.5809411395183475
rna_LTBP4,0.8103351980365053
rna_LTBR,0.42813139463421396
rna_LTC4S,0.4995472848473784
rna_LTF,0.04963561878637274
rna_LTK,0.3330603709132988
rna_LTN1,0.5758967142732079
rna_LTO1,0.31387785721728123
rna_LTV1,0.38856803083266467
rna_LUC7L,0.6513960421905014
rna_LUC7L2,0.5489538504361805
rna_LUC7L3,0.7151337642709341
rna_LUCAT1,0.554934244600619
rna_LUM,0.5063738504570241
rna_LURAP1,0.47901193193099767
rna_LURAP1L,0.35651476504663265
rna_LUZP1,0.617635079766671
rna_LUZP2,0.2516099506531566
rna_LVRN,0.12378668253455058
rna_LXN,0.4084815167130393
rna_LY6E,0.35906874990005266
rna_LY6E-DT,0.3298428369568076
rna_LY6G5B,0.6369630239569445
rna_LY6G5C,0.6428147033158518
rna_LY6H,0.19443166618743304
rna_LY6K,0.5414716903221477
rna_LY75,0.4764987543031546
rna_LY86,0.6137095826527494
rna_LY86-AS1,0.40489025878754725
rna_LY9,0.5673396256444382
rna_LY96,0.571664489766755
rna_LYAR,0.5156158421381682
rna_LYG1,0.6340004085462998
rna_LYG2,0.288298557414779
rna_LYL1,0.47496022465733856
rna_LYN,0.5336430206442665
rna_LYNX1,0.3335743064479324
rna_LYPD1,0.4730157174812195
rna_LYPD3,0.26722479644765385
rna_LYPD5,0.3216131119934919
rna_LYPD6,0.5836370694665606
rna_LYPD6B,0.6143588239837086
rna_LYPLA1,0.5042367256205847
rna_LYPLA2,0.4765367428625563
rna_LYPLAL1,0.30619524568374695
rna_LYPLAL1-AS1,0.8461486490169842
rna_LYPLAL1-DT,0.49083837924131346
rna_LYRM1,0.5045821614888483
rna_LYRM2,0.3899866902389687
rna_LYRM4,0.5977630946281522
rna_LYRM4-AS1,0.3885537403667871
rna_LYRM7,0.5809193181260955
rna_LYRM9,0.6717648529054536
rna_LYSMD1,0.46286844925414494
rna_LYSMD2,0.49130969342296005
rna_LYSMD3,0.5464808253846933
rna_LYSMD4,0.48826263229672084
rna_LYST,0.640163100405549
rna_LYVE1,0.3259518110705685
rna_LYZ,0.5961838759620477
rna_LZIC,0.3996636047771254
rna_LZTFL1,0.3808222778596848
rna_LZTR1,0.47353743216216304
rna_LZTS1,0.4807569216154859
rna_LZTS2,0.544070023168397
rna_LZTS3,0.4810723375331364
rna_M1AP,0.4268019340901337
rna_M6PR,0.48710707390620933
rna_MAB21L1,0.5051211570064505
rna_MAB21L3,0.3408385146301679
rna_MACC1,0.38087104079726475
rna_MACF1,0.5222380343223123
rna_MACIR,0.6318736988793083
rna_MACO1,0.6135603200295716
rna_MACORIS,0.6013398291896884
rna_MACROD1,0.6173179284916692
rna_MACROD2,0.37302104013277837
rna_MACROH2A1,0.5239439783781258
rna_MACROH2A2,0.6544219921481033
rna_MAD1L1,0.6545059888875835
rna_MAD2L1,0.629025153648326
rna_MAD2L1BP,0.40095199925035996
rna_MAD2L2,0.7198710084614295
rna_MADCAM1,0.4746058236349773
rna_MADD,0.5489396484100906
rna_MAEA,0.44976522806397157
rna_MAEL,0.23941887648517987
rna_MAF,0.5110226602247477
rna_MAF1,0.49502552146541456
rna_MAFA,0.4358796850354216
rna_MAFB,0.49742741312719363
rna_MAFF,0.44815413285503175
rna_MAFG,0.5377323325767494
rna_MAFG-DT,0.716934173001288
rna_MAFK,0.4609949144189106
rna_MAFTRR,0.8927010301222589
rna_MAGED1,0.42443639412565093
rna_MAGED2,0.4223184569501026
rna_MAGEE1,0.4138507303949971
rna_MAGEF1,0.4725204634101692
rna_MAGEH1,0.5274805334167705
rna_MAGEL2,0.8597725805728751
rna_MAGI1,0.6764386829573131
rna_MAGI1-IT1,0.9856054859596807
rna_MAGI2,0.5770531814608679
rna_MAGI2-AS3,0.6893908602558758
rna_MAGI3,0.7216781928091247
rna_MAGIX,0.6653548476798661
rna_MAGOH,0.4918874107837048
rna_MAGOHB,0.39195452138841946
rna_MAGT1,0.36954303517916376
rna_MAILR,0.4797127484534702
rna_MAIP1,0.45989317381849126
rna_MAJIN,0.3282831203043698
rna_MAK,0.9156846193128101
rna_MAK16,0.18750356742314786
rna_MAL,0.21248695277225
rna_MAL2,0.36069149028399955
rna_MALAT1,0.9954498652556782
rna_MALINC1,0.5999197818851341
rna_MALL,0.4781658528948288
rna_MALRD1,0.5127623876652452
rna_MALSU1,0.5660857191032179
rna_MALT1,0.44894697146961254
rna_MAMDC2,0.5853542281124022
rna_MAMDC2-AS1,0.9093163816600799
rna_MAMDC4,0.4649155281393287
rna_MAML1,0.3730004662999177
rna_MAML2,0.5256340973724659
rna_MAML3,0.5866681270515155
rna_MAMLD1,0.6335096096991508
rna_MAMSTR,0.3964100658044232
rna_MAN1A1,0.4499117482994828
rna_MAN1A2,0.7352364412079639
rna_MAN1B1,0.4410816975234606
rna_MAN1B1-DT,0.4736593885299346
rna_MAN1C1,0.4749501780321539
rna_MAN2A1,0.42660723017549995
rna_MAN2A1-DT,0.5038903747734501
rna_MAN2A2,0.5653380458035089
rna_MAN2B1,0.6438930961485251
rna_MAN2B2,0.4079178258823679
rna_MAN2C1,0.6174309943997693
rna_MANBA,0.3498349662743042
rna_MANBAL,0.434962722015343
rna_MANEA,0.41513238734777796
rna_MANEA-DT,0.6203589660514665
rna_MANEAL,0.4340713367975222
rna_MANF,0.41417127242869745
rna_MANSC1,0.4789977826474008
rna_MANSC4,0.28505945078745093
rna_MAOA,0.5220389124650402
rna_MAOB,0.8148331074703603
rna_MAP10,0.4493023654966101
rna_MAP11,0.4923849477153144
rna_MAP1A,0.7662099145462591
rna_MAP1B,0.7018527417382696
rna_MAP1LC3A,0.4504598597576931
rna_MAP1LC3B,0.3317215629743929
rna_MAP1LC3B2,0.4480756607579594
rna_MAP1LC3C,0.566883872397653
rna_MAP1S,0.484763034919351
rna_MAP2,0.6881007664513066
rna_MAP2K1,0.5029392747277206
rna_MAP2K2,0.45101195362450597
rna_MAP2K3,0.44885547285687555
rna_MAP2K4,0.3815651911258992
rna_MAP2K5,0.5558224927800364
rna_MAP2K6,0.6128739694590961
rna_MAP2K7,0.5842395969230352
rna_MAP3K1,0.5523898778028964
rna_MAP3K10,0.7532007132854991
rna_MAP3K11,0.5561791510092441
rna_MAP3K12,0.5973338942692935
rna_MAP3K13,0.37879523026300027
rna_MAP3K14,0.5867544804836577
rna_MAP3K14-AS1,0.5703071453929429
rna_MAP3K15,0.6277952127456139
rna_MAP3K19,0.571059658641131
rna_MAP3K2,0.7269818230043642
rna_MAP3K2-DT,0.4906003031793146
rna_MAP3K20,0.6994546869320466
rna_MAP3K20-AS1,0.5090304152287091
rna_MAP3K21,0.5253617221669491
rna_MAP3K3,0.6916287850927786
rna_MAP3K4,0.45471181334153316
rna_MAP3K4-AS1,0.5774009629373738
rna_MAP3K5,0.47020197954909837
rna_MAP3K5-AS1,0.8812772681079768
rna_MAP3K6,0.5358970559205595
rna_MAP3K7,0.6665170148880423
rna_MAP3K7CL,0.4153869282811822
rna_MAP3K8,0.4278849154500389
rna_MAP3K9,0.43352624097980597
rna_MAP4,0.6185880171776843
rna_MAP4K1,0.44780534314788073
rna_MAP4K2,0.38538018511638783
rna_MAP4K3,0.6040334659151704
rna_MAP4K3-DT,0.6507592687632521
rna_MAP4K4,0.5214323873011686
rna_MAP4K5,0.5151010465177049
rna_MAP6,0.48378959703519886
rna_MAP6D1,0.37058823784474004
rna_MAP7,0.5075332143024276
rna_MAP7D1,0.569523047102017
rna_MAP7D2,0.4386822456372985
rna_MAP7D3,0.6030217209545686
rna_MAP9,0.512906959558975
rna_MAPK1,0.31144850945286295
rna_MAPK10,0.7795939695948975
rna_MAPK11,0.5086011366537095
rna_MAPK12,0.6542921391684133
rna_MAPK13,0.4762600656546045
rna_MAPK14,0.5749524659528228
rna_MAPK15,0.3244639221252783
rna_MAPK1IP1L,0.500820137946091
rna_MAPK3,0.4171278083447184
rna_MAPK4,0.2566294997329649
rna_MAPK6,0.6094273507700114
rna_MAPK6-DT,0.4357591841938448
rna_MAPK7,0.38736228380314824
rna_MAPK8,0.5554729282068053
rna_MAPK8IP1,0.8777874897385419
rna_MAPK8IP2,0.6197959561332248
rna_MAPK8IP3,0.5325215405038837
rna_MAPK9,0.4291943774747594
rna_MAPKAP1,0.4904975397275908
rna_MAPKAPK2,0.49592708189835666
rna_MAPKAPK3,0.3731037491490534
rna_MAPKAPK5,0.6156585662346162
rna_MAPKAPK5-AS1,0.6672909252370613
rna_MAPKBP1,0.5885837970762846
rna_MAPRE1,0.19739569950437572
rna_MAPRE2,0.777233938919965
rna_MAPRE3,0.4661812644804687
rna_MAPRE3-AS1,0.9069080852541842
rna_MAPT,0.7129748030606167
rna_MARCHF1,0.7754783490753195
rna_MARCHF2,0.5322352456204175
rna_MARCHF3,0.45271782140676164
rna_MARCHF4,0.22561576498182812
rna_MARCHF5,0.4790235618813629
rna_MARCHF6,0.47062784848517847
rna_MARCHF7,0.39013444361068095
rna_MARCHF8,0.4195466959784958
rna_MARCHF9,0.5118580464765894
rna_MARCKS,0.28653083787035544
rna_MARCKSL1,0.5603071566849782
rna_MARCO,0.28419652021960307
rna_MARF1,0.6210590373098201
rna_MARK1,0.5056004558568691
rna_MARK2,0.4684184437509854
rna_MARK3,0.42847145181520274
rna_MARK4,0.47307465801446946
rna_MARS1,0.48782634593452323
rna_MARS2,0.5416836047167157
rna_MARVELD1,0.5799860499672382
rna_MARVELD2,0.5903932115813286
rna_MARVELD3,0.3822531036950498
rna_MASP1,0.5689487260561944
rna_MASP2,0.7901693086291044
rna_MAST1,0.8029198918000282
rna_MAST2,0.5848986449029627
rna_MAST3,0.497258838387178
rna_MAST4,0.6258567212800773
rna_MAST4-AS1,0.5612941143960911
rna_MASTL,0.4918927855150329
rna_MAT1A,0.3777777967357601
rna_MAT2A,0.7780880913087946
rna_MAT2B,0.4601988212459296
rna_MATK,0.43854394706873745
rna_MATN1,0.9643542710171263
rna_MATN1-AS1,0.566298383539404
rna_MATN2,0.4086813734075798
rna_MATN3,0.4766317016094525
rna_MATN4,0.49789996845231294
rna_MATR3,0.4537787034005862
rna_MAU2,0.5711976138269118
rna_MAVS,0.5025415305294456
rna_MAX,0.4384957657608497
rna_MAZ,0.6298351385368606
rna_MB,0.19157021133406085
rna_MB21D2,0.4796631670790489
rna_MBD1,0.41377323247360687
rna_MBD2,0.4584464143008848
rna_MBD3,0.5406322667387292
rna_MBD4,0.3649831366564309
rna_MBD5,0.8245159020927586
rna_MBD6,0.42773838893362387
rna_MBIP,0.5154659893077439
rna_MBLAC1,0.5476789901737232
rna_MBLAC2,0.5427065698750615
rna_MBNL1,0.6384458983142249
rna_MBNL1-AS1,0.7726462082944292
rna_MBNL2,0.4229461316066226
rna_MBNL3,0.9109716830098588
rna_MBOAT1,0.39374509161857874
rna_MBOAT2,0.3853968841825294
rna_MBOAT4,0.6880981601581625
rna_MBOAT7,0.5249906123362998
rna_MBP,0.518571919985479
rna_MBTD1,0.7841710253566891
rna_MBTPS1,0.36530588940413156
rna_MBTPS2,0.39247283507607694
rna_MC1R,0.4220202265110171
rna_MCAM,0.6716248746077247
rna_MCAT,0.5274015830112011
rna_MCC,0.5427709231988807
rna_MCCC1,0.4578810431461292
rna_MCCC1-AS1,0.5894654896673057
rna_MCCC2,0.5244005193232265
rna_MCEE,0.4417623831607199
rna_MCEMP1,0.45596459474575657
rna_MCF2,0.439855884540892
rna_MCF2L,0.51153287427272
rna_MCF2L-AS1,0.6085208664422599
rna_MCF2L2,0.4818909271317669
rna_MCFD2,0.5247373502476529
rna_MCHR1,0.0987615464328817
rna_MCL1,0.5707619317149868
rna_MCM10,0.5641755096058804
rna_MCM2,0.528065109111065
rna_MCM3,0.4630078333718637
rna_MCM3AP,0.5677173749731992
rna_MCM3AP-AS1,0.7728514824264604
rna_MCM4,0.5965257561533116
rna_MCM5,0.547247718578026
rna_MCM6,0.5900959428931036
rna_MCM7,0.5739728672605553
rna_MCM8,0.5966733669287584
rna_MCM9,0.5419732480498367
rna_MCMBP,0.5613067274228376
rna_MCMDC2,0.6527089343334775
rna_MCOLN1,0.44281983765176414
rna_MCOLN2,0.6390208243956792
rna_MCOLN3,0.3622781652948535
rna_MCPH1,0.49444080677802155
rna_MCPH1-AS1,0.7872498768773865
rna_MCRIP1,0.43460944012043445
rna_MCRIP2,0.5866281607130943
rna_MCRS1,0.4238049285190918
rna_MCTP1,0.5455795143240424
rna_MCTP2,0.45066029663851204
rna_MCTS1,0.49718528435206155
rna_MCU,0.4064810130726904
rna_MCUB,0.5668735043332632
rna_MCUR1,0.3908011743073549
rna_MDC1,0.602006229893823
rna_MDFI,0.6246524203901394
rna_MDFIC,0.3737730957366598
rna_MDGA1,0.5430219638968934
rna_MDH1,0.32373891010722805
rna_MDH1B,0.44494165129925733
rna_MDH2,0.3212555638473591
rna_MDK,0.4928481387145527
rna_MDM1,0.6393994001642446
rna_MDM2,0.10507208632584364
rna_MDM4,0.6851645738906652
rna_MDN1,0.6634396385503674
rna_MDS2,0.37264916973564355
rna_ME1,0.4654963208152712
rna_ME2,0.5037711064520718
rna_ME3,0.6079514905043183
rna_MEA1,0.571192013250056
rna_MEAF6,0.3664500861090434
rna_MEAK7,0.48825780654021184
rna_MECOM,0.6212647586041161
rna_MECP2,0.5574266285675132
rna_MECR,0.5897023169393882
rna_MED1,0.6364494656325045
rna_MED10,0.4512153058527707
rna_MED11,0.6387479168147514
rna_MED12,0.5273326584080189
rna_MED12L,0.834143677458717
rna_MED13,0.6686725475563898
rna_MED13L,0.5781317906615413
rna_MED14,0.48889459090497556
rna_MED14OS,0.5286662907365847
rna_MED15,0.35337166546230947
rna_MED16,0.6167552063581317
rna_MED17,0.7441730377636409
rna_MED18,0.6977104917286864
rna_MED19,0.4033022464203355
rna_MED20,0.40098527231008574
rna_MED21,0.4761281955021945
rna_MED22,0.5203917100611426
rna_MED23,0.5056802188135228
rna_MED24,0.5982422914665163
rna_MED25,0.6233596781742217
rna_MED26,0.43903215626742764
rna_MED27,0.6140843595318906
rna_MED28,0.5768823319219761
rna_MED29,0.5231594869104049
rna_MED30,0.5219537549485394
rna_MED31,0.4054826963211535
rna_MED4,0.4028657813086756
rna_MED6,0.4866519276614428
rna_MED7,0.43868791135288
rna_MED8,0.4455503818880992
rna_MED8-AS1,0.6653909734132404
rna_MED9,0.5130487268464422
rna_MEDAG,0.4561221034913049
rna_MEF2A,0.5972956002533419
rna_MEF2B,0.38920912225680127
rna_MEF2C,0.6295425976035068
rna_MEF2C-AS1,0.6925130474523804
rna_MEF2D,0.5956481715530699
rna_MEFV,0.5139781371454363
rna_MEG3,0.3368862121139743
rna_MEG8,0.9043140805670357
rna_MEGF10,0.11796278476710056
rna_MEGF11,0.979476752718936
rna_MEGF6,0.40608102043252736
rna_MEGF8,0.5068553814557509
rna_MEGF9,0.5003372445216712
rna_MEI1,0.37420812769016754
rna_MEIG1,0.6302411073915863
rna_MEIOB,0.23603976204746924
rna_MEIOC,0.4952199216198004
rna_MEIS1,0.6519133332892737
rna_MEIS2,0.8327897570015685
rna_MEIS3,0.4368406433945724
rna_MELK,0.5699771825400521
rna_MELTF,0.5223407276607631
rna_MELTF-AS1,0.5614648681811734
rna_MEMO1,0.9629962776469326
rna_MEN1,0.5186655633836693
rna_MEOX1,0.6216839921851149
rna_MEOX2,0.7241418039083327
rna_MEP1A,0.990558707371226
rna_MEP1B,0.8408755669892031
rna_MEPCE,0.39533269192421666
rna_MERTK,0.585605538356129
rna_MESD,0.3558505167654283
rna_MESP1,0.5843971102146998
rna_MESP2,0.4402080022602284
rna_MEST,0.31326424827310856
rna_MET,0.20959307923250187
rna_METAP1,0.5355804827605145
rna_METAP1D,0.47567140359701887
rna_METAP2,0.6051195943927592
rna_METRN,0.2794082151222735
rna_METRNL,0.4409203343058555
rna_METTL1,0.4463215446402486
rna_METTL14,0.4168998926810291
rna_METTL14-DT,0.573945871590647
rna_METTL15,0.46758017700245114
rna_METTL16,0.4657164095403426
rna_METTL17,0.3959717520304322
rna_METTL18,0.3639805296030957
rna_METTL21A,0.3493709898030572
rna_METTL22,0.3964392917642603
rna_METTL23,0.5087411858726725
rna_METTL24,0.6097627337016512
rna_METTL25,0.6626972157512129
rna_METTL26,0.5322388116111285
rna_METTL27,0.39652169700436446
rna_METTL2A,0.4753621248611162
rna_METTL2B,0.4396021045638292
rna_METTL3,0.5300857514816346
rna_METTL4,0.42097700588335446
rna_METTL5,0.442923030946864
rna_METTL6,0.4537067236007516
rna_METTL7A,0.5827369493577683
rna_METTL7B,0.3608908972133919
rna_METTL8,0.5003546718146042
rna_METTL9,0.5041466940563023
rna_MEX3A,0.5817573267420291
rna_MEX3B,0.5539564741419784
rna_MEX3C,0.45579869783264687
rna_MEX3D,0.4653090752388527
rna_MFAP1,0.48178384032295984
rna_MFAP2,0.5042504082563724
rna_MFAP3,0.5582817126457629
rna_MFAP3L,0.5465949042050489
rna_MFAP4,0.5919804418903226
rna_MFAP5,0.5208975360885068
rna_MFF,0.45968808506039127
rna_MFF-DT,0.7584135318831309
rna_MFGE8,0.5093611306516963
rna_MFHAS1,0.6011760371791626
rna_MFN1,0.36621724663231864
rna_MFN2,0.5891800721603205
rna_MFNG,0.8295463502982069
rna_MFSD1,0.5187607438511499
rna_MFSD10,0.5704325268936237
rna_MFSD11,0.5105701946199181
rna_MFSD12,0.7436114388334154
rna_MFSD13A,0.590172740923938
rna_MFSD14A,0.5477344997050403
rna_MFSD14B,0.44432025357670646
rna_MFSD2A,0.44875488801342206
rna_MFSD2B,0.5074252365323211
rna_MFSD3,0.5714166685301999
rna_MFSD4A,0.4657256303692243
rna_MFSD4B,0.874392942337583
rna_MFSD5,0.7121984277703339
rna_MFSD6,0.41420104254655254
rna_MFSD6L,0.5612442560482024
rna_MFSD8,0.6078104599837124
rna_MFSD9,0.6693689004722678
rna_MGA,0.7438981082859416
rna_MGAM,0.509651344943127
rna_MGAM2,0.895648425596578
rna_MGARP,0.5368766926790347
rna_MGAT1,0.3720048901587555
rna_MGAT2,0.5070983990715988
rna_MGAT3,0.2980648007264448
rna_MGAT4A,0.5871335287796133
rna_MGAT4B,0.3227750942764075
rna_MGAT4C,0.4082413547957674
rna_MGAT5,0.46139461889759803
rna_MGAT5B,0.7258260369472974
rna_MGC16275,0.47970076454082644
rna_MGLL,0.48489298880208
rna_MGME1,0.3689382216768492
rna_MGMT,0.6979958652432232
rna_MGP,0.6668833038243206
rna_MGRN1,0.5118424960423777
rna_MGST1,0.37450891687866367
rna_MGST2,0.6801991191713244
rna_MGST3,0.41130867002044
rna_MHENCR,0.66397585495596
rna_MIA2,0.5091916066837977
rna_MIA3,0.40409072910897187
rna_MIAT,0.859115588222252
rna_MIATNB,0.4620303641650685
rna_MIB1,0.577167667840073
rna_MIB2,0.4880127051706653
rna_MICA,0.44109085397305625
rna_MICAL1,0.5780890095389685
rna_MICAL2,0.5137514053393585
rna_MICAL3,0.6068099289814388
rna_MICALL1,0.4697036812753392
rna_MICALL2,0.5512201262442699
rna_MICB,0.5152542255488497
rna_MICB-DT,0.45801004995412053
rna_MICOS10,0.6980011748017422
rna_MICOS13,0.5473087929521219
rna_MICU1,0.4072215043269909
rna_MICU2,0.39250322405282245
rna_MICU3,0.6327840881313833
rna_MID1,0.5714663479659028
rna_MID1IP1,0.4930534459241546
rna_MID2,0.6329234629392101
rna_MIDEAS,0.6242413326683109
rna_MIDN,0.4269296295325883
rna_MIEF1,0.5807256149083972
rna_MIEF2,0.5150884634425628
rna_MIEN1,0.3030375606967881
rna_MIER1,0.48634133522245726
rna_MIER2,0.4423482782802645
rna_MIER3,0.5595168410729956
rna_MIF-AS1,0.5240217738357681
rna_MIF4GD,0.5078517978668563
rna_MIGA1,0.4828638560906478
rna_MIGA2,0.6003046072459068
rna_MIIP,0.6379801583969553
rna_MILR1,0.516716559194489
rna_MINAR1,0.5116680170433978
rna_MINCR,0.7011139762707972
rna_MINDY1,0.4614807234323187
rna_MINDY2,0.4243131098512665
rna_MINDY3,0.44080559487056514
rna_MINDY4,0.7433337549970261
rna_MINK1,0.4076313588667774
rna_MINPP1,0.4807345907510379
rna_MIOS,0.4181146870185867
rna_MIOX,0.3619321393581554
rna_MIPEP,0.3875588526518725
rna_MIPOL1,0.6674869353777939
rna_MIR1-1HG-AS1,0.6526113667936903
rna_MIR100HG,0.6961022117086584
rna_MIR106B,0.5694328768847728
rna_MIR1244-2,0.33120113127186196
rna_MIR1244-3,0.4352158309491974
rna_MIR155HG,0.42308817377599406
rna_MIR17HG,0.789305671786217
rna_MIR181A2HG,0.3716512716837594
rna_MIR186,0.8026301584186969
rna_MIR1915HG,0.20865179578483883
rna_MIR193BHG,0.3559305625521607
rna_MIR194-2HG,0.9558944641607973
rna_MIR2052HG,0.880497118453441
rna_MIR210HG,0.4446034894536165
rna_MIR222HG,0.7925658237579701
rna_MIR223HG,0.5342069204242963
rna_MIR22HG,0.8021675648423443
rna_MIR25,0.5702785448236636
rna_MIR29B2CHG,0.7754500434202367
rna_MIR3124,0.27699204600386873
rna_MIR3142HG,0.5338447287334707
rna_MIR3150BHG,0.5891753097850148
rna_MIR3176,0.41137628763908796
rna_MIR339,0.43417729797587234
rna_MIR34AHG,0.5322413600057954
rna_MIR3671,0.7380147606743299
rna_MIR3677,0.33137412571419644
rna_MIR3681HG,0.372295552516743
rna_MIR3682,0.5464610001758063
rna_MIR3685,0.4488543667067999
rna_MIR378J,0.7344295868669529
rna_MIR3936HG,0.7555347550990813
rna_MIR3942,0.5707273442173657
rna_MIR3945HG,0.29889456238935475
rna_MIR4258,0.3950760245084949
rna_MIR4263,0.4526208232509129
rna_MIR4292,0.5330655355142901
rna_MIR4435-2HG,0.5946136207914714
rna_MIR4453HG,0.7065413773105813
rna_MIR4458HG,0.47802325048131594
rna_MIR4482,0.3701954316104445
rna_MIR4489,0.32427131883753857
rna_MIR4653,0.5309495525822174
rna_MIR4664,0.41160942375350207
rna_MIR4740,0.5167058868796605
rna_MIR497HG,0.6424437923307355
rna_MIR503HG,0.4156998782308438
rna_MIR570,0.6935238828484287
rna_MIR573,0.7463530985533294
rna_MIR589,0.44830894511463776
rna_MIR590,0.8899421956562854
rna_MIR600HG,0.7096572886650788
rna_MIR616,0.5044176201325079
rna_MIR635,0.4636003383700679
rna_MIR646HG,0.7457039752214313
rna_MIR647,0.6212786076692702
rna_MIR659,0.5170864730239936
rna_MIR6753,0.43343631530160287
rna_MIR6797,0.4653713200001379
rna_MIR7111,0.5152970038723848
rna_MIR762HG,0.5572882260723933
rna_MIR765,0.5651085879177009
rna_MIR9-1HG,0.6156784496123585
rna_MIR9-3HG,0.4592312867130917
rna_MIR924HG,0.42512376421961856
rna_MIR93,0.3930229986038361
rna_MIR99AHG,0.4179659956447068
rna_MIRLET7A1HG,0.6603731538740218
rna_MIRLET7BHG,0.4432242566650495
rna_MIS12,0.38211044822444207
rna_MIS18A,0.5297475795966232
rna_MIS18A-AS1,0.7145952140891831
rna_MIS18BP1,0.6100153186184556
rna_MISP,0.40667467180479056
rna_MISP3,0.4640484734218713
rna_MITD1,0.4506519768883648
rna_MITF,0.632678636132564
rna_MIXL1,0.3323101989082013
rna_MKI67,0.5604873473569829
rna_MKKS,0.37611055752768147
rna_MKLN1,0.8610529316258214
rna_MKLN1-AS,0.5220904352544039
rna_MKNK1,0.5301715230857643
rna_MKNK1-AS1,0.7468279016388973
rna_MKNK2,0.49234708987808184
rna_MKRN1,0.4974363641054591
rna_MKRN2,0.3483484727660334
rna_MKRN2OS,0.5944514457231262
